"","test.property_id","priceforest"
"8384","1013efddb7879910067f9315",232005497.66363
"8385","cb9be647030a6c4644e258d7",270534303.454419
"8386","68c45aefd08b00755ca6dc78",442136895.026139
"8387","2d2d2675bc3d5056e9b18f9a",250940746.372834
"8388","05b7a185ad7f669b7327b5f4",445576466.43247
"8389","e2ce55a5155a6c3608ce04e8",457129196.506745
"8390","5d27c778aa4a0c17efa75872",270117792.572651
"8391","b01206434f40cf4bdb7691b8",210273780.678769
"8392","f8a0af48a1f4fa422beba2fd",500231367.859717
"8393","c4176a16ac0752dc97b036bd",304039255.71097
"8394","4c6f8c7045d411077cbc0995",307828618.226142
"8395","a149e57a4f946a823ea2563e",444411225.685603
"8396","5f63b012c5d33d64e8804481",312228358.137354
"8397","adc3a617fde38cd8f2e4b417",386438362.793093
"8398","e98a50be053b4f8b8abd9330",334721854.525533
"8399","ca176a489e18b33b69c89891",306669667.541471
"8400","06ba21a59620b3a47ca696af",304446820.478505
"8401","4be059f65690fb7504fcb636",404975936.855287
"8402","c504e88b47100f6e8b8375e9",384371747.0546
"8403","d23da4800973e15e139cb3ba",405392857.071131
"8404","7138e5ade1c73319d101f046",266258500.00999
"8405","30d761dcee7a80069b71a498",399780234.851229
"8406","1b66fc1f6849395d272c0ab9",417644803.41645
"8407","7eb4b3b85a27cfacc41a00bb",330382878.761861
"8408","6b0a8706f13bfe12432e3bbc",445852797.81842
"8409","d50fcb9291a2b8bcca2c0601",316762082.337753
"8410","c1265008eb60cb834f46c905",415240725.991834
"8411","3d9ef863fe6bf96c05e4a90d",462313410.48296
"8412","f0b38dd966637387ca2ccd3e",284433689.173184
"8413","f0704378f5c2673add89a6c9",482303963.441058
"8414","92e01f9a7f8866a730e793f4",457736534.468182
"8415","2401533e6ef984f1c09d852d",284433689.173184
"8416","b3edb95232072c8255e5f8d2",347147096.921275
"8417","2906470924193ff5c9f2bd1c",464050474.012025
"8418","2f9e750a7ff8ec4e55414cc9",349169906.718073
"8419","da0fc8a7b90808ac421403e7",422032018.178246
"8420","1c59d5fec675312d4d4aad9c",335862818.262677
"8421","e2a6a2028ec6fa4c8691fe15",284433689.173184
"8422","08863b7c70374f93fdd3dedb",284433689.173184
"8423","f701763ca289f763197c54fa",342623283.348961
"8424","3136f3d4d892a93b1be82a18",517303231.045621
"8425","2ac28fad4a96906a3577342d",444411225.685603
"8426","7d3b0b9b3ed15502153a96b2",428037131.931649
"8427","9689fba14be8dad210110f85",384371747.0546
"8428","fa30cef13b49d25f47db3062",286618715.613874
"8429","ee54eeb39f3c62da4d8915dd",458101947.909362
"8430","68e0586c5982ed46c2114ecd",340032112.749861
"8431","cc96733929ad2b2fef8adc88",323291770.810922
"8432","cf5a6fbb555189d3cfdf7a40",389515693.806099
"8433","2d928b3d6478d7cac5d93b26",289652931.313117
"8434","d8b5afb15de649354e99da82",314320655.297578
"8435","9dc796eb5a069b1eb84dfb35",417071992.259383
"8436","8fe8a751077f6d0dcd400441",349619728.776305
"8437","0cfe10b49096f7755d6fe0f2",1107930490.56194
"8438","196ed60fc4d35e898d9d3d41",806921705.577372
"8439","c6ae63a4861cfa3cc317c041",1011884405.22064
"8440","c04e165d1671170985543233",912269489.447566
"8441","2863ce32cfb890c1492cb391",900966327.100253
"8442","ff01edb42b245feddddfda34",901878121.231108
"8443","568fdff37c88123a71cc1c89",868673608.271978
"8444","5d5d3641bff8b12d5cfcb025",537912135.786859
"8445","cdcc7c9dc7dfce32c9285080",657063036.572932
"8446","33457203a6af65487d4caaeb",670280040.696541
"8447","8128e6a8ef82a87ff356f501",362743824.061386
"8448","caaacadf9494a1185d3fce3e",894749404.389973
"8449","0c41670b461f7533633ae03a",694648041.050764
"8450","c92e4efab5c51e8bb34485a2",645639042.415895
"8451","5eedbbe3699095ec27d14c1d",692911450.344896
"8452","1b6381d4d8afc537dbefc2a3",670403298.681496
"8453","9c1a70a7a2e04c4d69a9366c",976933532.89759
"8454","45f90abfd197ee82d45e011d",969443600.108674
"8455","bb778fbae7c00beec26357a5",518639945.842189
"8456","4001889d3bba69b504802bc5",608921014.063158
"8457","d3dc54526053126e88b8c4f6",457367100.944219
"8458","ecac18c04495e7ac6d4e8e1c",1024907356.62912
"8459","b86e7882c738e8e664e87f01",472314805.092646
"8460","6cf1415a70b17c4da6ddff10",753751716.519043
"8461","c4edbff5d7cc88352877dbf8",756924275.35645
"8462","713ebc07c523034094845191",627329354.946658
"8463","c882e612d53d76c705db309b",793415439.660041
"8464","3e568f856698f2192beaf820",673405062.957058
"8465","f3f16b373c97bb4b55ec9a2d",944256146.099942
"8466","0a27d57d67dabc712ca73a10",468151139.255732
"8467","258a3dae489e834fca35e7ab",566246122.521629
"8468","52639a95ebfa0ead77c3cdda",625465244.770585
"8469","d9f3447955f7d7c6ac761a2b",647120721.541256
"8470","2049cfd082dd9f67c52a1eff",586435015.344907
"8471","c7afce5ab5748c8b57793043",685175436.822947
"8472","d87220eeb1eba8e03a707146",668185063.031277
"8473","3016879d5aec763ec0566b2c",623840863.938913
"8474","250a0805e2da85e24cb739ef",707218072.991698
"8475","c40ad5a68ffc8bc11abb4f10",514797393.388262
"8476","1e10b15f34db6c715e71e78b",365647047.831324
"8477","8ced0ca432f2955a86881445",626746598.322808
"8478","83f1f5700bb5d3e9d11606ae",755171932.368503
"8479","c388432de526b792926a7de5",894749404.389973
"8480","783ad28c13f105ef7ea1963b",665277928.513035
"8481","e225b181162f29685b627c6f",418768786.92604
"8482","a9a04e6b542848b82c6d0e66",879996741.78211
"8483","9e2729d963c9d8688d66df1a",883878218.555924
"8484","1ab160e196823f82857454ec",418768786.92604
"8485","ab813acc85a03b6dbfc85a5e",652556771.362242
"8486","443e7640eef0a3ac9993d93b",734780899.930489
"8487","1672dc7d64c09f0238621064",758630312.087341
"8488","3aa137323faf3daa8297131e",846809040.859269
"8489","2016be5ac3f1bb5011ea0e66",653886337.491193
"8490","94b27053c805289a50fde45a",650623526.042402
"8491","911112a31ef0b9b6579d5ec1",769486055.599127
"8492","4373302741499738105adc9f",827334741.917367
"8493","0fc09894031a12d34918b78d",650842940.213579
"8494","eb5e251221ec3b58083b5076",774694706.867265
"8495","165bc07b7fc82326f095ea25",452542584.234469
"8496","67bf30d0ee505fbc877ab7dc",826471332.970658
"8497","358f7af9cfae8ba67508bfae",694648041.050764
"8498","c3d2e33b97ea6bd294c49e09",729698106.6738
"8499","93967fc6d2bd7c3871e68c42",590072114.970417
"8500","def93c078e2287b49d33d81a",914929488.107443
"8501","ebc2856282a8b1af029ae578",746239177.071655
"8502","36de9b9e75c01c72f015bf5b",610732965.059237
"8503","ce90ab18145ce3b17d7cecc4",462509305.68316
"8504","e3ead2b9235bebf73c60656f",645639042.415895
"8505","8a40f39ab7cb08dd5963cb2c",762080976.072974
"8506","b898df01ffda7f87df17f048",790144144.496266
"8507","4819db52ba53a907804028cd",574435806.522306
"8508","8ce28dfd3db4cea1c2be2157",599080992.736322
"8509","11c5f6d6a88354ad5fc9d123",1017492562.28894
"8510","d21d7584cc2d49995487fef9",794640001.165707
"8511","888171f9a758bf92b6b326e4",632098752.648901
"8512","890e7235e1e2cc05f89dec1e",738610949.630267
"8513","c578b29e757493f80c27a598",675506587.064792
"8514","05c6825681a3ca1a49cde47e",740907338.942029
"8515","acc509e93bd2ffd32dfc8aee",680156417.110906
"8516","ec86398cecfb9616028403e0",670942884.266056
"8517","a8b603634ccb03e562417899",923605509.863096
"8518","ca1ff638cd2960e27d2e61db",929344356.953102
"8519","3e58c261001114fcf9af21d0",1073770059.55629
"8520","556ee9beb2aca2f66cbaf2b6",981239648.924865
"8521","17f1b19baf59f95d6859f5a8",1127268517.6093
"8522","f28533d03081f1fe8d3626ca",1126262129.64785
"8523","6f1414d88d8f87791736b114",1548825491.61085
"8524","31eb7617c0de804f0b225726",1779107326.41107
"8525","7cc4228a9bc73b4c5991e418",820145409.706346
"8526","4383fa9236495a3e066d4b28",1312674818.07726
"8527","f96fdbe8e271938ad8d7e980",933060739.107105
"8528","6b6d963ddb58b75079dd2cb3",670160630.901605
"8529","8479369044454b5d88e01ac8",1328266993.15265
"8530","60931b228fe3ce4367432e14",1075024952.88895
"8531","3ae19c2d1a9b44e090ee1fe6",399821797.950616
"8532","88fbdf80f4784910b85c48ee",646049318.087234
"8533","20789f8c513958a5b3685cf8",767711890.413116
"8534","16ca2acb0a97766544886edd",895733215.779827
"8535","80e56ca62771d4372dd148ae",1176934080.7011
"8536","fddc195f28ded76352328683",883722992.75821
"8537","842f77a98c8ef929537c508c",754621312.744534
"8538","09718efba57af27bab1d35dc",575524242.045647
"8539","33d97cc33d3ea4883fcb02ae",1428325951.31148
"8540","061556e1cd4936ca6da12738",1023204685.97158
"8541","547183f0aa836058d975cf99",1215475432.80482
"8542","40403240cf00794f60bd937c",824354942.250653
"8543","9d07f8b0da4b67b345f2bf4c",1240305912.03791
"8544","ce7b0e243df4d9c902511ac9",979862152.456034
"8545","8de5cafc07a858cac9f80f93",529748695.252553
"8546","851f1c9ebbee14e989554889",379417921.069641
"8547","8e0e6aa88aab75ed347bab0f",830806249.003003
"8548","5e5c3d3bf7a4c7d4e05d30e5",968399592.460927
"8549","81f9a92bcd826419271650b1",1370622819.57818
"8550","e1216ecbe019471acbae7b66",1203089399.5967
"8551","374efa8673efadd35b93640d",1073778956.18694
"8552","ede36575ea054ad14acacb81",524034418.467197
"8553","289c93fd716e8a415e5e9c8f",1228064649.09034
"8554","0caefeaf0764eab5f28f9241",700578805.062782
"8555","c845b1da435e4529dcc9de38",1361936233.81172
"8556","e944e09de1495f71795b912e",939911555.301244
"8557","43f462e3f0723f33ecc57648",754621312.744534
"8558","795d1cbfdedadeea343eccae",863896881.939327
"8559","32503b94e1f4c8bf95660de8",918636431.44484
"8560","9c875b909349eb4f89790b74",1286396640.97399
"8561","adec69aff33c3ecb10c022a7",1113345467.33677
"8562","f3bbe42d7057e7731a5378cd",660856715.123447
"8563","c58b959aa3851be29b035e44",1037871919.12624
"8564","c51487feb5351ce7018efcf2",1050501394.3704
"8565","63e188cf756e8728dfc43059",941809205.239605
"8566","7eba44b662281ac26f7c6c1f",634782815.486823
"8567","d6c84654bea7dc9eda138888",1099736050.11962
"8568","b3375fbedbe52458854edf3d",1284869443.23375
"8569","adea1f9dfa77200fd2613670",703061594.827235
"8570","51d26fe370e622ce5e78dfa6",940862673.878199
"8571","4a480af9df2012086f3fb060",652570574.662001
"8572","7409ea2782ace5382d5e629c",1524747849.60761
"8573","d1539e84b05b3f48c0c19d63",1187250128.8876
"8574","b361a3b5ad1e2c8396991f9a",1034344940.8065
"8575","ebf048639330f245dd9c193c",795532845.899207
"8576","c67c1eccbc89180b4b7eb4de",1451347810.12285
"8577","9458cd4a31e0aaf7f420eb3f",1227062741.55038
"8578","327e8d507ef00a0dbe0ac294",1908428725.82661
"8579","1a1164c263ec8fc65cc438be",861962297.282079
"8580","490265861bc31ed47fbfdb97",841448090.478576
"8581","2eddde85efd1af344f782d05",1070601289.34583
"8582","3cf62c4f7e8c48ced0f6a31c",1882699067.61559
"8583","b6ff66ba183833fc39ef6a1d",1037186550.39664
"8584","29def8509394ba6f5ba4663a",1378726061.60055
"8585","bdcd07427e3adbbf3e894582",608324063.49201
"8586","6328dcffc441363b0f7e73ad",384070257.185697
"8587","afb9a6aecbe64f22e0f550f1",1326472771.30712
"8588","0d89442c539334814879bfd6",820826330.823286
"8589","4f9403900e614d898dfd1c15",1199356249.24756
"8590","8cb443100920c49d66a797f7",923768967.73318
"8591","7cc7cfcdcf44245ffdecc86c",1269285464.54294
"8592","e2eeb22b1b67b916efd46b2b",1608738848.71333
"8593","0313bfa4141e85a0c18aeab8",913206993.845643
"8594","8778a2b1867c380ba1fd7cec",815858542.723906
"8595","4b734ca484e36b61a952f119",1003233881.56254
"8596","cf528473c11193b29c1d7f83",971338504.306584
"8597","c3a0960fe3ce048cf231e3f3",863799600.701823
"8598","3bfb41000c6a542cfcd11431",1040087255.02658
"8599","e2acca5f9550ef23c0d4b8f2",1014358832.81582
"8600","a71c9f4c01600b78c8497b62",759708115.092418
"8601","a4d010c92e7735516215fd13",856945846.426382
"8602","d6cf9c0f75d8b09cde1c165c",1359909431.45288
"8603","a67a34391ef84a0cf3030975",769031614.526422
"8604","9eb20b7587b1c623c1cbe8d6",876818532.410815
"8605","243205773d27cb286fe6201c",1273718891.96544
"8606","db4e5eebfc10e73454e59b59",1331806597.48216
"8607","0c9ffe3bd6645b78e9aa778f",1043885970.11011
"8608","0278f1a69a8da8b7fdbb6297",1213145009.96862
"8609","8530036baae6af199212ffbc",1185853022.67229
"8610","6f872e4bb504fcd1dd37f8c8",877685233.286572
"8611","9e87c38da1f2dd3c4503424c",899925491.831228
"8612","2edc77d4821fe33fce9268bc",1290680612.22612
"8613","0883e45662ec20f25766c00a",1410726654.51495
"8614","7fe5db3634992e82b58e49d6",1026398124.23824
"8615","9a46cdf5e0f690edc8f145c3",1120275183.62661
"8616","2433ecabc4f8572296bab9c2",1084153100.90598
"8617","3480bab44a184af01c11b869",897200160.795968
"8618","d13e1efece20cb3d3da1860e",1132705067.92576
"8619","c061a00f7a787631be30dee3",1058993407.69957
"8620","cabf4e551899acdd9536d8ba",1390933711.04918
"8621","e5f11919c610b86806112a7b",1087370592.68655
"8622","b6dfdff91f7a96cd02bcdf4b",1309703383.9289
"8623","cd7ae098eeafc982f6fb9f73",393096666.721655
"8624","69e7e34265941119442016e5",1159355383.72162
"8625","190cb354a444e83607ce3499",602409685.220864
"8626","e509cd92d3abd918ee722e14",737546935.76619
"8627","7aeb36f52ca586347c892fcb",1316858449.92291
"8628","6dd552222e889a6f9b54fea8",769031614.526422
"8629","37bf0315d6ce33210ff48efd",1093657208.75965
"8630","a31984df022a6dce8ba0ff51",830539438.132288
"8631","d7ecc714ffff4ba81a3dbaf5",1199942087.41003
"8632","a361698adbfe7d6a45cbf7b8",903944753.595386
"8633","879dd7736ef51a37275c9d50",1307426716.34195
"8634","ad3fe338e2a2f6bc8298abb3",865066940.480289
"8635","21ad81d410fff2733c430b0f",1022747621.25191
"8636","e88d387b98c4e5bb18bedc23",717000426.540271
"8637","d2d6e649fb60883abdd94c98",947750590.886531
"8638","b089f3bbaa294cdf3959046c",879787333.827051
"8639","76b1654b0cbafb20b0b49ccb",1538479426.74191
"8640","013e19279410f07161ce2783",1557614630.52642
"8641","e7b5e9145f61c0ca6aa0bc6d",1166493879.27162
"8642","25de82713caf52c86db42726",1411027496.16162
"8643","ee8451e4fe6075663010de52",1903175199.85108
"8644","cfa8cca00717cfdf1442f6f1",1097328296.72045
"8645","085d23bdbceedb6681410deb",891535726.142823
"8646","9ec21e21ad32e6219a0e2c7f",1335653808.13117
"8647","e5906728959fd549483b6e5f",1324969724.75562
"8648","e907c338ab497d58ae129bcd",1500281818.01485
"8649","4a7b010cdb30b4023634fdff",1120438235.70826
"8650","3835206b9a085c7dc2c34b6b",685378458.453064
"8651","33aff4a4d5c61ccdf0c3c627",2578239931.44791
"8652","44b3f274756a5f78440aa4e6",749699513.150409
"8653","1d2f240f02fe058ffa482590",573502455.536516
"8654","8010161e6407d685fffadef6",489772548.335574
"8655","f2d239b2c8ed62e7f6857dc1",753741646.763552
"8656","451837c0323fc45b864f5c35",1101809598.51445
"8657","b08ee382b8f9a78b21e37786",501067226.155797
"8658","97ce58a3d3abecd17ac44b0f",731927449.490346
"8659","85419721d07ae2c4057a61d6",970113708.183019
"8660","b372e3c2e1af10cb07dac9b2",421442174.589601
"8661","636e829baefa12e1b7f3cd23",402908057.436125
"8662","f6fd5d1c7b34e2cef8bf912b",322071060.074033
"8663","fb83d226164770cf3ddc7dde",790914428.199586
"8664","f33de6f5bd0d62209114d7db",231655209.995818
"8665","96c0bdf8c9c388980218433a",855749548.685242
"8666","108b2fa0e59431cd923bc44d",1010789328.98623
"8667","420b65877c62293f5ca65d79",894012520.279953
"8668","451d2a668881e04cc993c283",911130346.483556
"8669","182bf8d64bde307062d7cf9f",672928391.737144
"8670","0acf9cf1e7e0ec0acbdda974",1005128251.82443
"8671","b98fb8fe7d1aefad7e3d3db4",634772333.83512
"8672","75393382de877b4a91b1588b",873964128.337239
"8673","997c5f99f76f586bd1cb99d5",595461483.959538
"8674","08cae930b13efc6d93f08046",364159504.87161
"8675","afb8b40572765f38c33cc30b",364159504.87161
"8676","c88fd36cf958b24aba8e6d62",470880035.799591
"8677","12f7cd1c84ad677d765c5fec",687818841.218809
"8678","44ea548fa5c8dd755dece7c8",807542540.850967
"8679","1fc402be28ffa12abd4983a5",470880035.799591
"8680","cff9a205f13d937680417c2f",335072764.829256
"8681","ce83540fb533541a1c3f3399",410375837.691108
"8682","0916b160b8161331be731c41",1517136898.24617
"8683","2f8aac4bb25e9004eb1344da",1330403306.8019
"8684","0b6b29ec731c5b1d5b73d8a5",622399932.508057
"8685","87fe7b04b746a41ce2ae836a",452323036.552458
"8686","1074507e8f89c5f27dacc060",1043183010.48719
"8687","4685066d80d7cea61e211b88",404975936.855287
"8688","ed3459d8f0416d13093623ab",840170343.194989
"8689","e84fd26f776a534516c7c39c",515473708.428667
"8690","d3fcf9f1a6b37ee1c9b8e462",478293758.102516
"8691","19b079f190537eb25f52db8a",1296838948.67185
"8692","38eeb1b6e8c9b1b9d49917ae",341092289.047826
"8693","bdbc9761e22cbf9e9ba2d6f3",483882978.595526
"8694","fae4cb87dfefa2f9c9b8cc38",677663950.698586
"8695","63c3226fcbe04b7c9c6275c2",1033286342.78482
"8696","8e0e1c528e12d7aeea84a594",1050482069.74119
"8697","356423e841fd78e6adbb5631",593942655.236072
"8698","fc210ce9f8d032162dcd79ac",589984597.915355
"8699","5002f6b2bc0ef48911393712",1023773500.36073
"8700","b3e8c851765e835ceef67256",270820093.845308
"8701","5432c5a4304f9f2d37c8bec8",338783475.709557
"8702","82b085072b37e100751c3045",748908754.099733
"8703","e3be82801c4b18e5899e3b3b",622402560.091584
"8704","9ee109685c44ce8a2de0f77b",598936582.65861
"8705","d30bc6d4d3b1cfb040324165",405237267.859732
"8706","d96c4a8a1e048cef222ea68c",625818467.819498
"8707","4abdb8a45a710d2700362b73",421585712.113526
"8708","ac59c8f9480bdc2e01d18724",316630499.165016
"8709","8649e79bf91d98aa5212b4ed",470072225.455107
"8710","273a4d8e5663f8a52ef9d5bd",960851639.443514
"8711","f05be43d2cff89e02ecd800a",773494837.659683
"8712","05d6d184316e80f5cc96b36c",1161921683.60143
"8713","dcd20b97584bb36f8bd304a1",720797314.623149
"8714","c2049361bafaba5e5e1f64c1",396025575.005206
"8715","2428db5cbde18b7362242fe4",432691979.767535
"8716","d6d16d7a202602aee8552d27",740388478.010074
"8717","60b42d60577b7989c1111ca8",697877242.869957
"8718","42bb5e5f90a3a5fa1d2aafde",1465547820.53114
"8719","b5818a4ee9e15cb67f85f62c",392213433.596515
"8720","dd0f796ce9ce21347319474b",581931144.669469
"8721","5c118049a2c1bfbca6964002",487352855.27899
"8722","be1472c814dc55d701351c78",820928322.73182
"8723","804cfb073cc8a9a84c302ff6",766027165.669052
"8724","2ba684613272834083161551",908100125.353438
"8725","67952f6e0ecdeddc1ac5168e",870633425.476149
"8726","a1b483a0ed073fdd0cb29d0c",711051685.984732
"8727","14bd0418111f2305c18dc332",1085761682.49443
"8728","614e248fcc13dca9eecadc8d",1372786326.377
"8729","e413ad2664121fe31a586229",846746057.62644
"8730","90e20136177c4bf95dce1a39",407367955.671423
"8731","eee5eebf56335bcd2485f13d",259442284.465428
"8732","150853ce109387c57fbc8452",1137746252.432
"8733","b484e5d85f886fc05ea33820",677830063.113597
"8734","826947680ce413e6b728156d",306875910.214093
"8735","a342c6c9daa102392d7a5d8f",435576038.029238
"8736","751279f8f9af79fe1d9a21c0",758153776.423212
"8737","fb2b6ad5cf7b49c02ebec235",777806900.998773
"8738","b0d82ef0604ca6b2460698a7",436661128.340737
"8739","751d64b66e943531840dab6a",1229134701.24694
"8740","3e557098ec81d1362602364a",2337942890.18752
"8741","edf3c91e192bc5bb947ad0a6",1525185641.24075
"8742","288fa88fe154427ffeed4b58",764893988.889071
"8743","e5aa7ec2859cab99aa5c7f84",377993204.391433
"8744","a7e0219578f3325fc3be7b9e",484289039.147383
"8745","58a7dfa0a842f339ffac5dca",1320414288.86742
"8746","935326df74c6caf67a60cd27",269220439.542123
"8747","839b75fb6b87bc5c9b192e00",1393371259.20164
"8748","7c1d3be4147253647c95aa29",818939951.499739
"8749","04e6c36a0837617df9c0f08b",237324805.922351
"8750","673b74438929bf63c0b0d93c",326163181.837195
"8751","c1b22c17a040e05470ea7ad4",237324805.922351
"8752","540d308317f57901497e43c1",504623306.082571
"8753","5546aa3f18960446ab4a1f4b",647120721.541256
"8754","d3f6e94e89d50daace1629a1",925561815.523606
"8755","42d4ce12c3961f4e7a2ae111",1838273641.57863
"8756","c8bd45e6f09c301b29220f3e",1193481574.23463
"8757","d12273c95b715907aa9bd91f",1373034012.81361
"8758","8269ad1354f2bbee6e8d53b2",1465609888.27874
"8759","aa38859ecefd096928b5732e",879850769.089049
"8760","dc68bac2ab7ef4b9ce8405cf",1579616251.16903
"8761","3d037b005a55778d60669183",1127703622.08816
"8762","333273b85af4a535e3d68621",1455088937.18072
"8763","9c242745f56623223a6c1429",294644221.085953
"8764","5aa28d7d9fd4f14531b8e0c2",392213433.596515
"8765","680415ec0c8708bcec097a72",421654113.728659
"8766","c5d690dc67095acb22348af1",1196974172.20605
"8767","c44f0dd9f60c272149f83ba9",550077379.166256
"8768","5222bbb05d6fc89c56c013c3",737757031.881102
"8769","c10c6c4cd11f60469d6b4ea3",899600951.879706
"8770","f097bef1123f97f39a573231",443695991.656359
"8771","dfbdd961f5070d167e1fac2d",1263440581.11677
"8772","ba092d2245edd140e4f72f66",633727916.436333
"8773","94771284616be3be33772d32",570781579.251033
"8774","2fd4d5568a4f9200c2a87219",421530843.439082
"8775","2c8f3d1109d2c02d9e9028cd",867873660.429074
"8776","4d014bf9354b2a3709d49927",1980669984.37151
"8777","8b8340b422a84bc85fb06cc8",813300251.952367
"8778","e662b3f617a41dead1e592e8",893620474.676138
"8779","ae6783bb3598986c34c10145",1236420523.01739
"8780","d13d9e9ed8d459bc67fc2124",988750978.444438
"8781","aea87d033bbb97b16cba37a3",956742982.156396
"8782","19193f709beedda1aef7d240",2071158381.37885
"8783","4b0a638aa7441fb4e8dc2ccf",547969718.571265
"8784","f4c48a3d5f656f3e937eef25",1315895159.8083
"8785","341e77794f19c52c07c048dc",573799575.48618
"8786","997d4266ffdbb4e3cb8042a8",418768786.92604
"8787","2805b97e845f19d79608f63a",431395781.792598
"8788","b211e4ecf28fc634a7419ffc",1393352659.45823
"8789","06d1d39ef742001a990854e9",375857020.513843
"8790","a8a6c01c41d4edc2898d9db4",437710764.674791
"8791","839d40cc2321f921c08d9179",357882798.021729
"8792","14571b63f3bce8eb7e29fa06",673405062.957058
"8793","a3c3be7775087fd115c27b7c",1287477118.10995
"8794","53031d11372b74e21f5d6c4b",395042019.074079
"8795","95491b6199f257cbe6ed13e5",681878719.243732
"8796","c3353ba2c36f717ef52b0df0",444459712.52933
"8797","b79365251105ba4f829ebb9f",450295844.108179
"8798","7c860884c0be031deac4853e",421375676.537547
"8799","8f98ac0d9bb4160b195e9a66",697877242.869957
"8800","e8c41566e4ef307f83cdf76c",697877242.869957
"8801","a0dfc993fddedbe66783bec8",306741441.550075
"8802","b7e7bb69435d91241149824d",1252989688.18579
"8803","d5cd68f28287ddd1c329b107",673405062.957058
"8804","a0fd187dea6910ab512aca8c",1604420707.54552
"8805","d73e3bbea6311263e5d3de19",673405062.957058
"8806","9502f66b5d2e5a817b4dc72b",292252954.211909
"8807","2122271ba866b5a38118b03b",334441351.248573
"8808","a1e195c6d8098a547a11adf7",413811632.705347
"8809","305a75417bbb996430451d68",356647511.473877
"8810","3f5a9e0a291f14a3517c815e",417654728.30903
"8811","ed85f62b0e5a7ab1adc5cab2",351046561.861693
"8812","be5960b71d4eb51c75837022",417654728.30903
"8813","9ec57e5df8a12d59affb97e2",553306665.595893
"8814","8188002650c0e448dfe9777a",760045270.881548
"8815","8af465f6c5472282a14aec9c",638288417.83286
"8816","2d13099b9cd8702e43b1b2d2",1488690004.8536
"8817","adbdd238dbc088aa22d6024b",1549694215.25778
"8818","1b23af5fb6bae8ea7a872bb5",387702670.710773
"8819","7435b9d6a153972151e7817c",791102796.606854
"8820","aaf2aa9fcaee3158ef83e182",1113378321.34118
"8821","2fd1542e331b04d0553814db",1236420523.01739
"8822","e0ce001182cb0792e302dbb1",242007783.031897
"8823","952db1c4c27afc8bd3608784",819890767.189786
"8824","b63d1b4b62d47cca1818bb14",844415712.503291
"8825","d852a30985d0df859c4f2418",788378740.933184
"8826","f1ed8e177b89040b60f7a565",594343048.992881
"8827","9549122664fb396b41bd7ebb",240421333.561122
"8828","01fb4daf462ec434272e00a8",304065624.766314
"8829","0f10cf6c91cdc084eebde417",1804483963.92703
"8830","7a079e7cca9fc266a837ca46",383832044.02513
"8831","e2dc4bc84c567fff734fd2c2",1331520990.91408
"8832","43f5fbcc28429485bd5849cf",272146745.159745
"8833","220aac2c5267a836cbe84093",304065624.766314
"8834","18822e0f4031a37f3e5d8352",323740308.015016
"8835","ef9670450b7366d58d34a717",1441527726.75983
"8836","1386e961e1814b5bf0d10995",1207353591.67125
"8837","74882732741ab3cce34e2dbd",1791391317.31201
"8838","bdc423437dca3a562585736a",1468615682.70304
"8839","aacab03ee4b505f963ceadb5",840768540.797767
"8840","8bc50fe1cb6e84604334da2e",701280554.799956
"8841","9f6980182f3d860c0ad864af",411341871.48064
"8842","ca500ce5504ff02ae8961bca",335662148.161112
"8843","05887d69e1210ac24d6e1c7d",337309756.460348
"8844","ee261ffc6ce33c95856862de",953353369.063549
"8845","63eacda2d687842d90c3fba7",637737547.022475
"8846","0ed83671c1dce2803569c829",377993204.391433
"8847","f0e585e54fa829d55b7e78de",767979264.122822
"8848","c76cae415a29dd958e50aa60",251742723.64789
"8849","ecc6d7d85fbb127d5e5a6f0f",589622371.472232
"8850","7a0fbe9c071f45ad149b080a",385200684.335599
"8851","075395d26394363b38e0dd00",377993204.391433
"8852","08f1ba50eb9ec9c137b5ba99",811636154.507111
"8853","a78994c76d5811cf66f39ecb",582770768.015413
"8854","f587e0c21277d8fe57319797",293764559.922978
"8855","baf6a51b722a524a12a883f1",925539077.073614
"8856","4ebb1a946645bc364a71c142",673880044.604454
"8857","654423b923135ee4f7b50916",326163181.837195
"8858","cbe268865ff50fb64a453cec",608752612.425622
"8859","431f66d983fbec1f1044f797",424988012.155364
"8860","db53a8c5c31bca8f55f9f2f7",489155112.943218
"8861","d927496bff4bb8d29fb30fce",833767927.308272
"8862","145ee356716c9135e310fedf",489155112.943218
"8863","d999252bfae5e2fc4c8d281b",1445653720.73465
"8864","bfb5112f9ac7a952f8dcc436",697877242.869957
"8865","f472bb2d1752a7f77dce88a0",423521933.215474
"8866","605b0bc7878fd225b16c46b8",697877242.869957
"8867","0f5973077b5acdd8cf4d8c05",1389459085.48243
"8868","693bc21f1fb658807dc47997",991320298.772099
"8869","bb7c20340227216eb3cec879",390568972.697907
"8870","138340a4849cc5071ab8d2bb",657507488.694703
"8871","f9ad5fea543724835cfbbed7",353819655.896404
"8872","2d93fd6278eb664176fe5ba2",556752429.296819
"8873","49ff2bd8ecb0a6e0e600cd88",424988012.155364
"8874","2a22330ba797620e768d3954",424988012.155364
"8875","b3ca60189bf991f4649b4834",455439636.315045
"8876","f345d7cbe538d192967b358c",380265250.167973
"8877","9e443e3d15e08a9c50a95800",417654728.30903
"8878","053387bfff5d1527c3d5e8c5",421399409.644845
"8879","0e8de625153ff3c2b10d982e",421442174.589601
